date,user,content,likes,retweets,label
8/17/23 0:02,energyalpha,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,110,76,1
2/23/23 2:35,brentbulls,EIA data surprises traders: bullish draw reported. #OOTT,144,39,0
5/31/23 19:23,supplysignals,Refinery demand expected to rise into summer. #OOTT,211,79,0
5/25/23 11:06,crudealert,Backwardation deepening in crude curve. Market tight. #OOTT,37,34,1
6/8/23 8:01,crudealert,Brent climbing after strong Chinese import numbers. #OOTT,74,10,0
6/17/23 17:32,opecintel,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,84,22,0
9/7/23 22:10,traderecon,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,236,39,0
5/4/23 0:06,oilquant,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,253,29,1
5/7/23 17:15,brentbulls,Crude oil inventories fell again this week. #OOTT,239,21,1
4/14/23 2:10,oilwatcher,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,42,78,0
2/14/23 9:26,oilquant,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,221,53,1
8/28/23 4:19,crudealert,Refinery demand expected to rise into summer. #OOTT,285,90,1
5/19/23 6:59,crudealert,SPR releases seem to be slowing. Price floor forming? #OOTT,140,38,1
5/10/23 6:58,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,291,91,1
8/25/23 17:52,supplysignals,Refinery demand expected to rise into summer. #OOTT,171,77,1
6/3/23 5:14,opecintel,Refinery demand expected to rise into summer. #OOTT,227,59,0
4/9/23 23:25,energyalpha,Crude oil inventories fell again this week. #OOTT,191,8,1
9/17/23 7:58,brentbulls,WTI slips on stronger USD and inventory build. #OOTT,185,40,0
7/26/23 21:49,crudealert,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,5,88,0
7/23/23 6:30,brentbulls,EIA data surprises traders: bullish draw reported. #OOTT,109,31,1
4/22/23 22:58,macrocrude,SPR releases seem to be slowing. Price floor forming? #OOTT,215,76,0
6/26/23 3:29,barrelreport,Refinery demand expected to rise into summer. #OOTT,26,34,0
4/7/23 7:25,oilwatcher,Crude oil inventories fell again this week. #OOTT,24,63,0
11/18/23 8:34,barrelreport,EIA data surprises traders: bullish draw reported. #OOTT,156,36,1
12/24/23 5:36,crudealert,WTI slips on stronger USD and inventory build. #OOTT,278,79,1
8/12/23 21:35,energyalpha,WTI slips on stronger USD and inventory build. #OOTT,231,26,0
7/15/23 2:47,traderecon,SPR releases seem to be slowing. Price floor forming? #OOTT,128,99,1
10/9/23 14:12,oilwatcher,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,142,89,1
12/25/23 3:22,supplysignals,WTI slips on stronger USD and inventory build. #OOTT,213,62,1
11/23/23 9:28,supplysignals,Refinery demand expected to rise into summer. #OOTT,152,28,1
2/2/23 18:29,supplysignals,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,64,55,0
12/24/23 15:52,oilquant,Refinery demand expected to rise into summer. #OOTT,42,48,0
4/14/23 21:21,supplysignals,Backwardation deepening in crude curve. Market tight. #OOTT,277,30,1
7/12/23 7:37,energyalpha,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,135,75,1
9/1/23 12:32,brentbulls,Crude oil inventories fell again this week. #OOTT,209,6,0
7/3/23 6:32,barrelreport,Crude oil inventories fell again this week. #OOTT,38,87,0
5/3/23 2:57,energyalpha,EIA data surprises traders: bullish draw reported. #OOTT,69,19,1
10/12/23 0:26,barrelreport,Brent climbing after strong Chinese import numbers. #OOTT,160,18,0
6/7/23 4:10,oilquant,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,257,16,1
12/25/23 6:17,supplysignals,SPR releases seem to be slowing. Price floor forming? #OOTT,36,26,1
2/27/23 6:03,energyalpha,WTI slips on stronger USD and inventory build. #OOTT,292,25,0
3/15/23 21:25,oilwatcher,WTI slips on stronger USD and inventory build. #OOTT,129,35,0
7/18/23 11:13,traderecon,Backwardation deepening in crude curve. Market tight. #OOTT,294,1,1
12/12/23 7:21,oilwatcher,SPR releases seem to be slowing. Price floor forming? #OOTT,47,59,1
10/20/23 8:45,brentbulls,Crude oil inventories fell again this week. #OOTT,3,10,0
10/18/23 4:50,oilquant,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,105,71,1
11/30/23 21:05,supplysignals,WTI slips on stronger USD and inventory build. #OOTT,16,4,0
7/3/23 18:02,macrocrude,Crude oil inventories fell again this week. #OOTT,88,88,1
1/26/23 21:24,oilquant,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,100,44,0
4/16/23 9:54,opecintel,Backwardation deepening in crude curve. Market tight. #OOTT,9,97,0
3/3/23 23:25,traderecon,EIA data surprises traders: bullish draw reported. #OOTT,88,75,0
8/24/23 12:00,macrocrude,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,118,62,1
3/31/23 11:49,crudealert,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,176,24,1
2/5/23 1:06,oilquant,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,12,60,0
3/13/23 22:18,opecintel,Crude oil inventories fell again this week. #OOTT,197,12,1
3/4/23 9:51,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,113,7,0
1/8/23 21:09,supplysignals,EIA data surprises traders: bullish draw reported. #OOTT,228,71,0
5/9/23 17:33,oilquant,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,116,62,1
8/28/23 21:07,opecintel,WTI slips on stronger USD and inventory build. #OOTT,134,70,1
4/29/23 10:14,barrelreport,Crude oil inventories fell again this week. #OOTT,0,17,0
3/17/23 17:13,crudealert,SPR releases seem to be slowing. Price floor forming? #OOTT,9,39,1
11/24/23 16:13,traderecon,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,230,11,1
1/2/23 12:12,oilquant,WTI slips on stronger USD and inventory build. #OOTT,251,69,0
12/26/23 2:40,opecintel,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,76,97,0
11/19/23 8:43,crudealert,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,113,8,1
9/21/23 16:49,supplysignals,SPR releases seem to be slowing. Price floor forming? #OOTT,199,72,0
7/14/23 14:04,brentbulls,Backwardation deepening in crude curve. Market tight. #OOTT,175,64,0
1/19/23 9:02,traderecon,SPR releases seem to be slowing. Price floor forming? #OOTT,158,23,1
2/9/23 1:52,macrocrude,SPR releases seem to be slowing. Price floor forming? #OOTT,89,60,0
6/22/23 14:56,barrelreport,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,110,90,0
10/13/23 15:10,macrocrude,Refinery demand expected to rise into summer. #OOTT,72,16,1
8/28/23 8:23,traderecon,WTI slips on stronger USD and inventory build. #OOTT,300,9,1
6/4/23 9:05,oilquant,Refinery demand expected to rise into summer. #OOTT,80,38,0
1/9/23 9:17,oilquant,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,237,43,0
4/29/23 5:30,crudealert,WTI slips on stronger USD and inventory build. #OOTT,108,1,1
12/31/23 10:02,oilquant,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,27,12,1
3/13/23 8:27,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,195,98,1
4/21/23 3:42,macrocrude,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,189,86,1
5/17/23 19:27,traderecon,Refinery demand expected to rise into summer. #OOTT,170,63,0
6/12/23 12:58,oilwatcher,Backwardation deepening in crude curve. Market tight. #OOTT,121,74,1
5/2/23 4:52,energyalpha,EIA data surprises traders: bullish draw reported. #OOTT,133,99,1
6/22/23 1:53,oilwatcher,Refinery demand expected to rise into summer. #OOTT,256,7,0
2/17/23 5:41,brentbulls,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,269,6,1
11/21/23 11:59,brentbulls,Crude oil inventories fell again this week. #OOTT,78,61,0
4/30/23 17:08,supplysignals,WTI slips on stronger USD and inventory build. #OOTT,234,29,1
5/19/23 4:25,barrelreport,SPR releases seem to be slowing. Price floor forming? #OOTT,75,76,1
5/28/23 22:40,energyalpha,WTI slips on stronger USD and inventory build. #OOTT,135,68,1
11/5/23 17:19,traderecon,Backwardation deepening in crude curve. Market tight. #OOTT,94,36,0
4/6/23 17:39,brentbulls,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,71,38,0
1/24/23 12:51,supplysignals,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,125,23,1
11/26/23 23:58,supplysignals,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,230,94,0
6/25/23 3:31,traderecon,EIA data surprises traders: bullish draw reported. #OOTT,10,81,0
9/27/23 12:59,brentbulls,Refinery demand expected to rise into summer. #OOTT,263,96,0
12/1/23 3:47,opecintel,Refinery demand expected to rise into summer. #OOTT,296,57,0
7/24/23 8:41,crudealert,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,199,64,0
2/11/23 4:25,barrelreport,Backwardation deepening in crude curve. Market tight. #OOTT,77,67,0
1/12/23 16:44,barrelreport,Refinery demand expected to rise into summer. #OOTT,262,45,1
1/6/23 21:58,brentbulls,Backwardation deepening in crude curve. Market tight. #OOTT,81,79,1
4/30/23 2:29,oilwatcher,WTI slips on stronger USD and inventory build. #OOTT,125,4,0
4/22/23 0:08,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,133,55,1
10/15/23 1:58,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,101,68,1
2/13/23 8:46,supplysignals,SPR releases seem to be slowing. Price floor forming? #OOTT,141,78,1
10/13/23 13:01,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,53,13,1
10/21/23 9:07,crudealert,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,213,61,0
6/22/23 7:24,brentbulls,WTI slips on stronger USD and inventory build. #OOTT,248,2,1
8/21/23 11:05,energyalpha,Brent climbing after strong Chinese import numbers. #OOTT,62,4,1
1/28/23 14:25,crudealert,Brent climbing after strong Chinese import numbers. #OOTT,297,91,0
11/20/23 16:39,brentbulls,EIA data surprises traders: bullish draw reported. #OOTT,244,91,0
6/13/23 3:35,brentbulls,EIA data surprises traders: bullish draw reported. #OOTT,255,34,1
6/1/23 3:15,supplysignals,SPR releases seem to be slowing. Price floor forming? #OOTT,56,19,1
12/19/23 1:22,crudealert,Backwardation deepening in crude curve. Market tight. #OOTT,154,45,1
5/24/23 9:21,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,31,71,1
3/18/23 8:49,crudealert,Crude oil inventories fell again this week. #OOTT,191,93,1
10/17/23 20:17,oilquant,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,64,40,1
2/3/23 0:04,brentbulls,SPR releases seem to be slowing. Price floor forming? #OOTT,89,72,0
4/30/23 16:50,oilquant,Crude oil inventories fell again this week. #OOTT,180,27,1
7/29/23 19:09,oilwatcher,Backwardation deepening in crude curve. Market tight. #OOTT,143,30,1
3/26/23 10:48,barrelreport,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,179,46,0
8/14/23 17:38,brentbulls,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,61,87,0
8/25/23 15:34,crudealert,SPR releases seem to be slowing. Price floor forming? #OOTT,136,16,0
7/29/23 15:36,traderecon,Crude oil inventories fell again this week. #OOTT,172,31,0
11/19/23 12:44,barrelreport,WTI slips on stronger USD and inventory build. #OOTT,282,75,1
4/5/23 20:00,macrocrude,WTI slips on stronger USD and inventory build. #OOTT,10,82,1
1/12/23 5:55,energyalpha,SPR releases seem to be slowing. Price floor forming? #OOTT,252,94,1
1/26/23 14:20,brentbulls,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,29,41,1
12/1/23 20:54,barrelreport,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,103,70,1
6/6/23 12:33,crudealert,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,115,18,1
10/2/23 23:09,energyalpha,Brent climbing after strong Chinese import numbers. #OOTT,95,17,0
7/27/23 3:11,macrocrude,SPR releases seem to be slowing. Price floor forming? #OOTT,174,39,1
12/19/23 6:47,supplysignals,EIA data surprises traders: bullish draw reported. #OOTT,233,46,0
10/19/23 10:15,supplysignals,Refinery demand expected to rise into summer. #OOTT,149,18,0
2/27/23 6:41,opecintel,Refinery demand expected to rise into summer. #OOTT,256,51,1
7/30/23 16:24,barrelreport,WTI slips on stronger USD and inventory build. #OOTT,284,12,0
8/7/23 5:54,brentbulls,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,298,23,1
5/23/23 4:30,oilwatcher,Backwardation deepening in crude curve. Market tight. #OOTT,178,0,0
1/28/23 5:20,opecintel,EIA data surprises traders: bullish draw reported. #OOTT,110,35,1
10/14/23 21:47,traderecon,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,154,0,0
5/29/23 12:51,oilquant,Backwardation deepening in crude curve. Market tight. #OOTT,4,39,1
9/29/23 23:28,macrocrude,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,227,3,1
10/24/23 6:37,energyalpha,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,226,73,1
9/17/23 10:37,supplysignals,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,73,25,1
1/27/23 3:51,crudealert,SPR releases seem to be slowing. Price floor forming? #OOTT,148,70,1
6/28/23 9:50,oilwatcher,SPR releases seem to be slowing. Price floor forming? #OOTT,29,52,0
8/19/23 23:42,energyalpha,SPR releases seem to be slowing. Price floor forming? #OOTT,251,42,0
6/17/23 16:04,macrocrude,WTI slips on stronger USD and inventory build. #OOTT,194,65,0
10/12/23 6:49,opecintel,Brent climbing after strong Chinese import numbers. #OOTT,298,6,1
11/8/23 5:01,brentbulls,EIA data surprises traders: bullish draw reported. #OOTT,85,71,0
8/26/23 9:28,opecintel,WTI slips on stronger USD and inventory build. #OOTT,150,50,1
12/30/23 23:42,oilquant,SPR releases seem to be slowing. Price floor forming? #OOTT,68,4,1
11/13/23 11:25,macrocrude,WTI slips on stronger USD and inventory build. #OOTT,21,23,0
12/10/23 17:18,energyalpha,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,222,88,0
7/8/23 14:58,oilquant,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,247,67,1
10/19/23 16:04,traderecon,SPR releases seem to be slowing. Price floor forming? #OOTT,294,16,0
10/22/23 4:50,traderecon,Crude oil inventories fell again this week. #OOTT,145,74,1
5/16/23 16:55,energyalpha,Refinery demand expected to rise into summer. #OOTT,220,28,1
4/18/23 4:44,traderecon,Crude oil inventories fell again this week. #OOTT,213,61,1
11/3/23 11:19,supplysignals,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,110,37,1
11/19/23 4:23,supplysignals,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,66,41,1
8/1/23 12:27,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,223,44,0
11/6/23 14:21,energyalpha,Crude oil inventories fell again this week. #OOTT,49,27,0
1/2/23 16:39,supplysignals,SPR releases seem to be slowing. Price floor forming? #OOTT,102,2,1
4/13/23 23:07,traderecon,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,160,69,1
11/13/23 13:17,supplysignals,Refinery demand expected to rise into summer. #OOTT,57,45,0
4/4/23 0:56,crudealert,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,177,19,0
5/30/23 8:18,opecintel,Crude oil inventories fell again this week. #OOTT,54,31,1
9/8/23 22:17,crudealert,WTI slips on stronger USD and inventory build. #OOTT,88,14,0
11/5/23 0:59,supplysignals,Backwardation deepening in crude curve. Market tight. #OOTT,2,32,1
12/30/23 7:49,brentbulls,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,102,6,0
7/9/23 7:09,oilquant,WTI slips on stronger USD and inventory build. #OOTT,161,48,1
3/12/23 10:52,supplysignals,EIA data surprises traders: bullish draw reported. #OOTT,165,90,0
4/29/23 23:16,oilwatcher,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,244,19,1
8/25/23 13:49,opecintel,Refinery demand expected to rise into summer. #OOTT,289,51,0
3/18/23 14:23,brentbulls,Refinery demand expected to rise into summer. #OOTT,155,21,0
9/2/23 18:24,barrelreport,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,69,22,1
4/26/23 4:20,oilwatcher,SPR releases seem to be slowing. Price floor forming? #OOTT,243,33,0
1/6/23 5:39,brentbulls,WTI slips on stronger USD and inventory build. #OOTT,279,34,1
4/7/23 12:49,brentbulls,Refinery demand expected to rise into summer. #OOTT,269,78,0
11/13/23 21:54,crudealert,WTI slips on stronger USD and inventory build. #OOTT,273,85,1
5/30/23 19:28,oilquant,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,225,15,0
8/3/23 20:23,brentbulls,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,23,94,1
7/15/23 14:45,brentbulls,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,165,81,0
9/23/23 13:32,opecintel,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,65,45,1
10/16/23 19:05,oilwatcher,Crude oil inventories fell again this week. #OOTT,2,90,0
1/22/23 13:36,supplysignals,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,248,95,1
9/3/23 7:49,crudealert,EIA data surprises traders: bullish draw reported. #OOTT,17,89,1
7/29/23 22:53,opecintel,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,230,71,1
1/14/23 4:33,oilquant,Brent climbing after strong Chinese import numbers. #OOTT,93,44,0
11/17/23 22:44,macrocrude,Backwardation deepening in crude curve. Market tight. #OOTT,155,70,1
2/7/23 4:15,oilquant,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,144,60,0
1/5/23 21:27,macrocrude,EIA data surprises traders: bullish draw reported. #OOTT,239,28,1
